0,0,0,-0.65625,-0.30625,-0.65625,-0.30625,-0.65625,-0.30625,-0.65625,-0.30625,-0.65625,-0.30625,-0.65625,-0.30625,-0.65625,-0.30625,-0.65625,-0.30625,-0.0546875,0.016666667,-0.071875,-0.025,-0.0734375,-0.0375,-0.0734375,-0.047916667,-0.075,-0.064583333,-0.075,-0.072916667,-0.078125,-0.085416667
0,0,0,0.00625,0.01875,0.0109375,0.0375,0.009375,0.05,0.0046875,0.060416667,0.003125,0.06875,-0.659375,-0.241666667,-0.659375,-0.241666667,-0.659375,-0.241666667,-0.071875,0.091666667,-0.0875,0.072916667,-0.0953125,0.05,-0.0984375,0.033333333,-0.09375,-0.002083333,-0.0875,-0.022916667,-0.075,-0.027083333
0,0,0,-0.003125,-0.016666667,0.0015625,-0.052083333,0.0078125,-0.072916667,0.0203125,-0.077083333,0.04375,-0.0875,0.05625,-0.0875,0.065625,-0.083333333,0.0765625,-0.077083333,0.0859375,-0.0625,0.1015625,0,0.0859375,0.0125,-0.5640625,-0.291666667,-0.5640625,-0.291666667,-0.5640625,-0.291666667,0.03125,0.020833333
0,0,0,0.0046875,-0.035416667,0.0109375,-0.05625,0.0234375,-0.060416667,0.046875,-0.070833333,0.059375,-0.070833333,0.06875,-0.066666667,0.0796875,-0.060416667,0.0890625,-0.045833333,0.1046875,0.016666667,0.0890625,0.029166667,-0.5609375,-0.275,-0.5609375,-0.275,-0.5609375,-0.275,0.034375,0.0375,0.015625,0.020833333
0,0,0,0.00625,-0.020833333,0.01875,-0.025,0.0421875,-0.035416667,0.0546875,-0.035416667,0.0640625,-0.03125,0.075,-0.025,0.084375,-0.010416667,0.1,0.052083333,0.084375,0.064583333,-0.565625,-0.239583333,-0.565625,-0.239583333,-0.565625,-0.239583333,0.0296875,0.072916667,0.0109375,0.05625,0.003125,0.033333333
0,0,0,0.0125,-0.004166667,0.0359375,-0.014583333,0.0484375,-0.014583333,0.0578125,-0.010416667,0.06875,-0.004166667,0.078125,0.010416667,0.09375,0.072916667,0.078125,0.085416667,-0.571875,-0.21875,-0.571875,-0.21875,-0.571875,-0.21875,0.0234375,0.09375,0.0046875,0.077083333,-0.003125,0.054166667,-0.0109375,0.039583333
0,0,0,0.0234375,-0.010416667,0.0359375,-0.010416667,0.0453125,-0.00625,0.05625,0,0.065625,0.014583333,0.08125,0.077083333,0.065625,0.089583333,-0.584375,-0.214583333,-0.584375,-0.214583333,-0.584375,-0.214583333,0.0109375,0.097916667,-0.0078125,0.08125,-0.015625,0.058333333,-0.0234375,0.04375,-0.0234375,0.03125
0,0,0,0.0125,0,0.021875,0.004166667,0.0328125,0.010416667,0.0421875,0.025,0.0578125,0.0875,0.0421875,0.1,-0.6078125,-0.204166667,-0.6078125,-0.204166667,-0.6078125,-0.204166667,-0.0125,0.108333333,-0.03125,0.091666667,-0.0390625,0.06875,-0.046875,0.054166667,-0.046875,0.041666667,-0.040625,0.027083333
0,0,0,0.009375,0.004166667,0.0203125,0.010416667,0.0296875,0.025,0.0453125,0.0875,0.0296875,0.1,-0.6203125,-0.204166667,-0.6203125,-0.204166667,-0.6203125,-0.204166667,-0.025,0.108333333,-0.04375,0.091666667,-0.0515625,0.06875,-0.059375,0.054166667,-0.059375,0.041666667,-0.053125,0.027083333,-0.04375,0.016666667
0,0,0,0.0109375,0.00625,0.0203125,0.020833333,0.0359375,0.083333333,0.0203125,0.095833333,-0.6296875,-0.208333333,-0.6296875,-0.208333333,-0.6296875,-0.208333333,-0.034375,0.104166667,-0.053125,0.0875,-0.0609375,0.064583333,-0.06875,0.05,-0.06875,0.0375,-0.0625,0.022916667,-0.053125,0.0125,-0.0546875,0.0125
0,0,0,0.009375,0.014583333,0.025,0.077083333,0.009375,0.089583333,-0.640625,-0.214583333,-0.640625,-0.214583333,-0.640625,-0.214583333,-0.0453125,0.097916667,-0.0640625,0.08125,-0.071875,0.058333333,-0.0796875,0.04375,-0.0796875,0.03125,-0.0734375,0.016666667,-0.0640625,0.00625,-0.065625,0.00625,-0.0578125,0
0,0,0,0.015625,0.0625,0,0.075,-0.65,-0.229166667,-0.65,-0.229166667,-0.65,-0.229166667,-0.0546875,0.083333333,-0.0734375,0.066666667,-0.08125,0.04375,-0.0890625,0.029166667,-0.0890625,0.016666667,-0.0828125,0.002083333,-0.0734375,-0.008333333,-0.075,-0.008333333,-0.0671875,-0.014583333,-0.05625,-0.016666667
0,0,0,-0.015625,0.0125,-0.665625,-0.291666667,-0.665625,-0.291666667,-0.665625,-0.291666667,-0.0703125,0.020833333,-0.0890625,0.004166667,-0.096875,-0.01875,-0.1046875,-0.033333333,-0.1046875,-0.045833333,-0.0984375,-0.060416667,-0.0890625,-0.070833333,-0.090625,-0.070833333,-0.0828125,-0.077083333,-0.071875,-0.079166667,-0.0625,-0.0875
0,0,0,-0.65,-0.304166667,-0.65,-0.304166667,-0.65,-0.304166667,-0.0546875,0.008333333,-0.0734375,-0.008333333,-0.08125,-0.03125,-0.0890625,-0.045833333,-0.0890625,-0.058333333,-0.0828125,-0.072916667,-0.0734375,-0.083333333,-0.075,-0.083333333,-0.0671875,-0.089583333,-0.05625,-0.091666667,-0.046875,-0.1,-0.0421875,-0.102083333
0,0,0,0,0,0,0,0.5953125,0.3125,0.5765625,0.295833333,0.56875,0.272916667,0.5609375,0.258333333,0.5609375,0.245833333,0.5671875,0.23125,0.5765625,0.220833333,0.575,0.220833333,0.5828125,0.214583333,0.59375,0.2125,0.603125,0.204166667,0.6078125,0.202083333,0.6234375,0.208333333
0,0,0,0,0,0.5953125,0.3125,0.5765625,0.295833333,0.56875,0.272916667,0.5609375,0.258333333,0.5609375,0.245833333,0.5671875,0.23125,0.5765625,0.220833333,0.575,0.220833333,0.5828125,0.214583333,0.59375,0.2125,0.603125,0.204166667,0.6078125,0.202083333,0.6234375,0.208333333,0.6328125,0.216666667
0,0,0,0.5953125,0.3125,0.5765625,0.295833333,0.56875,0.272916667,0.5609375,0.258333333,0.5609375,0.245833333,0.5671875,0.23125,0.5765625,0.220833333,0.575,0.220833333,0.5828125,0.214583333,0.59375,0.2125,0.603125,0.204166667,0.6078125,0.202083333,0.6234375,0.208333333,0.6328125,0.216666667,0.634375,0.220833333
0,0,0,-0.01875,-0.016666667,-0.0265625,-0.039583333,-0.034375,-0.054166667,-0.034375,-0.066666667,-0.028125,-0.08125,-0.01875,-0.091666667,-0.0203125,-0.091666667,-0.0125,-0.097916667,-0.0015625,-0.1,0.0078125,-0.108333333,0.0125,-0.110416667,0.028125,-0.104166667,0.0375,-0.095833333,0.0390625,-0.091666667,0.0421875,-0.089583333
0,0,0,-0.0078125,-0.022916667,-0.015625,-0.0375,-0.015625,-0.05,-0.009375,-0.064583333,0,-0.075,-0.0015625,-0.075,0.00625,-0.08125,0.0171875,-0.083333333,0.0265625,-0.091666667,0.03125,-0.09375,0.046875,-0.0875,0.05625,-0.079166667,0.0578125,-0.075,0.0609375,-0.072916667,0.065625,-0.066666667
0,0,0,-0.0078125,-0.014583333,-0.0078125,-0.027083333,-0.0015625,-0.041666667,0.0078125,-0.052083333,0.00625,-0.052083333,0.0140625,-0.058333333,0.025,-0.060416667,0.034375,-0.06875,0.0390625,-0.070833333,0.0546875,-0.064583333,0.0640625,-0.05625,0.065625,-0.052083333,0.06875,-0.05,0.0734375,-0.04375,0.0765625,-0.03125
0,0,0,0,-0.0125,0.00625,-0.027083333,0.015625,-0.0375,0.0140625,-0.0375,0.021875,-0.04375,0.0328125,-0.045833333,0.0421875,-0.054166667,0.046875,-0.05625,0.0625,-0.05,0.071875,-0.041666667,0.0734375,-0.0375,0.0765625,-0.035416667,0.08125,-0.029166667,0.084375,-0.016666667,0.0921875,0.004166667
0,0,0,0.00625,-0.014583333,0.015625,-0.025,0.0140625,-0.025,0.021875,-0.03125,0.0328125,-0.033333333,0.0421875,-0.041666667,0.046875,-0.04375,0.0625,-0.0375,0.071875,-0.029166667,0.0734375,-0.025,0.0765625,-0.022916667,0.08125,-0.016666667,0.084375,-0.004166667,0.0921875,0.016666667,0.0921875,0.01875
0,0,0,0.009375,-0.010416667,0.0078125,-0.010416667,0.015625,-0.016666667,0.0265625,-0.01875,0.0359375,-0.027083333,0.040625,-0.029166667,0.05625,-0.022916667,0.065625,-0.014583333,0.0671875,-0.010416667,0.0703125,-0.008333333,0.075,-0.002083333,0.078125,0.010416667,0.0859375,0.03125,0.0859375,0.033333333,0.09375,0.054166667
0,0,0,-0.0015625,0,0.00625,-0.00625,0.0171875,-0.008333333,0.0265625,-0.016666667,0.03125,-0.01875,0.046875,-0.0125,0.05625,-0.004166667,0.0578125,0,0.0609375,0.002083333,0.065625,0.008333333,0.06875,0.020833333,0.0765625,0.041666667,0.0765625,0.04375,0.084375,0.064583333,0.090625,0.08125
0,0,0,0.0078125,-0.00625,0.01875,-0.008333333,0.028125,-0.016666667,0.0328125,-0.01875,0.0484375,-0.0125,0.0578125,-0.004166667,0.059375,0,0.0625,0.002083333,0.0671875,0.008333333,0.0703125,0.020833333,0.078125,0.041666667,0.078125,0.04375,0.0859375,0.064583333,0.0921875,0.08125,0.09375,0.091666667
0,0,0,0.0109375,-0.002083333,0.0203125,-0.010416667,0.025,-0.0125,0.040625,-0.00625,0.05,0.002083333,0.0515625,0.00625,0.0546875,0.008333333,0.059375,0.014583333,0.0625,0.027083333,0.0703125,0.047916667,0.0703125,0.05,0.078125,0.070833333,0.084375,0.0875,0.0859375,0.097916667,-0.5828125,-0.214583333
0,0,0,0.009375,-0.008333333,0.0140625,-0.010416667,0.0296875,-0.004166667,0.0390625,0.004166667,0.040625,0.008333333,0.04375,0.010416667,0.0484375,0.016666667,0.0515625,0.029166667,0.059375,0.05,0.059375,0.052083333,0.0671875,0.072916667,0.0734375,0.089583333,0.075,0.1,-0.59375,-0.2125,-0.59375,-0.2125
0,0,0,0.0046875,-0.002083333,0.0203125,0.004166667,0.0296875,0.0125,0.03125,0.016666667,0.034375,0.01875,0.0390625,0.025,0.0421875,0.0375,0.05,0.058333333,0.05,0.060416667,0.0578125,0.08125,0.0640625,0.097916667,0.065625,0.108333333,-0.603125,-0.204166667,-0.603125,-0.204166667,-0.603125,-0.204166667
0,0,0,0.015625,0.00625,0.025,0.014583333,0.0265625,0.01875,0.0296875,0.020833333,0.034375,0.027083333,0.0375,0.039583333,0.0453125,0.060416667,0.0453125,0.0625,0.053125,0.083333333,0.059375,0.1,0.0609375,0.110416667,-0.6078125,-0.202083333,-0.6078125,-0.202083333,-0.6078125,-0.202083333,-0.6078125,-0.202083333
0,0,0,0.009375,0.008333333,0.0109375,0.0125,0.0140625,0.014583333,0.01875,0.020833333,0.021875,0.033333333,0.0296875,0.054166667,0.0296875,0.05625,0.0375,0.077083333,0.04375,0.09375,0.0453125,0.104166667,-0.6234375,-0.208333333,-0.6234375,-0.208333333,-0.6234375,-0.208333333,-0.6234375,-0.208333333,-0.6234375,-0.208333333
0,0,0,0.0015625,0.004166667,0.0046875,0.00625,0.009375,0.0125,0.0125,0.025,0.0203125,0.045833333,0.0203125,0.047916667,0.028125,0.06875,0.034375,0.085416667,0.0359375,0.095833333,-0.6328125,-0.216666667,-0.6328125,-0.216666667,-0.6328125,-0.216666667,-0.6328125,-0.216666667,-0.6328125,-0.216666667,-0.6328125,-0.216666667
0,0,0,0.003125,0.002083333,0.0078125,0.008333333,0.0109375,0.020833333,0.01875,0.041666667,0.01875,0.04375,0.0265625,0.064583333,0.0328125,0.08125,0.034375,0.091666667,-0.634375,-0.220833333,-0.634375,-0.220833333,-0.634375,-0.220833333,-0.634375,-0.220833333,-0.634375,-0.220833333,-0.634375,-0.220833333,-0.634375,-0.220833333
0,0,0,0.0046875,0.00625,0.0078125,0.01875,0.015625,0.039583333,0.015625,0.041666667,0.0234375,0.0625,0.0296875,0.079166667,0.03125,0.089583333,-0.6375,-0.222916667,-0.6375,-0.222916667,-0.6375,-0.222916667,-0.6375,-0.222916667,-0.6375,-0.222916667,-0.6375,-0.222916667,-0.6375,-0.222916667,-0.6375,-0.222916667
0,0,0,0.003125,0.0125,0.0109375,0.033333333,0.0109375,0.035416667,0.01875,0.05625,0.025,0.072916667,0.0265625,0.083333333,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667,-0.6421875,-0.229166667
